eventid;race;marketid;title;pcs_url
1018639378;Stage 4 (Giro d'Italia 2022);2328460674;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460675;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460676;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460677;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460678;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460679;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460680;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328460682;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328670526;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328671580;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328672638;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328672675;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328672717;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328673553;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328696426;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328696454;Best finishing position;race/giro-d-italia/2022
1018639378;Stage 4 (Giro d'Italia 2022);2328698899;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330202620;Winner;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330206562;Winner;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210402;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210403;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210404;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210405;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210406;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210407;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210408;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210409;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210410;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210411;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330210412;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330286095;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330302462;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330302469;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330302476;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330302574;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330303458;Best finishing position;race/giro-d-italia/2022
1018639379;Stage 14 (Giro d'Italia 2022);2330314622;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742077;Winner;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742466;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742467;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742468;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742469;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742470;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742471;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742472;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742473;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742474;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742475;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742476;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742477;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330742612;Winner;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330827266;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330827700;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330827741;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330827804;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330838798;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330845718;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330846815;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330852489;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330852684;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330853287;Best finishing position;race/giro-d-italia/2022
1018639380;Stage 17 (Giro d'Italia 2022);2330854366;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328897985;Winner;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898114;Winner;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898916;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898917;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898918;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898919;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898920;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898921;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898922;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898923;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898924;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898925;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898926;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328898927;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2328902306;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2329000820;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2329006502;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2329006574;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2329006701;Best finishing position;race/giro-d-italia/2022
1018639381;Stage 6 (Giro d'Italia 2022);2329006782;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384250;Winner;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384534;Winner;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384570;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384571;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384572;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384577;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329384578;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387585;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387586;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387587;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387588;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387589;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387594;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387595;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387609;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387611;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329387898;Rider to be awarded the Pink Jersey after this stage;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329467527;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329484096;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329484269;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329487650;Best finishing position;race/giro-d-italia/2022
1018639382;Stage 9 (Giro d'Italia 2022);2329490912;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329233562;Winner;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236703;Winner;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236824;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236880;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236881;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236882;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236883;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236884;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236885;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236886;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236887;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236888;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236889;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329236890;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329317476;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329317490;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329334442;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329334446;Best finishing position;race/giro-d-italia/2022
1018639383;Stage 8 (Giro d'Italia 2022);2329334463;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329787814;Winner;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329792345;Winner;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796963;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796964;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796965;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796967;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796968;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796969;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796970;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796971;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796972;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796973;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796974;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796975;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329796976;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329811409;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329901734;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329901854;Best finishing position;race/giro-d-italia/2022
1018639384;Stage 11 (Giro d'Italia 2022);2329901996;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328746439;Winner;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328749909;Winner;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750398;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750399;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750400;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750401;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750402;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750403;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750404;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750405;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750406;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750407;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750408;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328750409;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328830249;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328836861;Best finishing position;race/giro-d-italia/2022
1018639385;Stage 5 (Giro d'Italia 2022);2328838999;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228517;Winner;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228676;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228677;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228678;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228679;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228680;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228681;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228682;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228683;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228684;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228685;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228687;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228688;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228689;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331228812;Winner;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331282056;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331282057;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331307915;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331307935;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331324978;Best finishing position;race/giro-d-italia/2022
1018639386;Stage 21 (Giro d'Italia 2022);2331324996;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329942882;Winner;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944109;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944110;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944111;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944112;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944113;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944114;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944115;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944116;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944117;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944118;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944119;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944120;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944121;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944123;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944124;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944521;Winner;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2329944803;Rider to be awarded the Pink Jersey after this stage;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330035980;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036027;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036067;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036090;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036110;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036361;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036558;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330036673;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330037232;Best finishing position;race/giro-d-italia/2022
1018639387;Stage 12 (Giro d'Italia 2022);2330052453;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330068242;Winner;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330072400;Winner;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079185;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079186;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079187;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079188;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079189;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079190;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079191;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079192;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079193;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079194;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079195;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079196;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079197;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330079198;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330176100;Best finishing position;race/giro-d-italia/2022
1018639388;Stage 13 (Giro d'Italia 2022);2330176530;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330882612;Winner;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886548;Winner;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886633;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886634;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886635;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886636;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886637;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886638;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886639;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886640;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886641;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886642;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886643;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886644;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330886645;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330964264;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330965206;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330969076;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330969324;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330969426;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330971394;Best finishing position;race/giro-d-italia/2022
1018639389;Stage 18 (Giro d'Italia 2022);2330980037;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330487097;Winner;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330493579;Winner;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500185;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500186;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500187;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500188;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500189;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500190;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500191;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500238;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500239;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500240;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500249;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500250;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330500251;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330678841;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330678913;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330688329;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330688363;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330694377;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330700363;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330702588;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330711521;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330711902;Best finishing position;race/giro-d-italia/2022
1018639390;Stage 16 (Giro d'Italia 2022);2330712120;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070054;Winner;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070300;Winner;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070543;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070544;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070545;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070546;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070547;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070548;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070549;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070550;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070551;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070552;Best finishing position;race/giro-d-italia/2022
1018639391;Stage 7 (Giro d'Italia 2022);2329070553;Best finishing position;race/giro-d-italia/2022
