Race,Year,URL,race_name,Updated,n,race,type
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-11T23:59:08Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-11T20:00:10Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-11T17:00:09Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-11T09:00:10Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-10T23:59:09Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-10T20:00:09Z,186,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-10T17:00:09Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-10T09:00:10Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-09T23:59:09Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-09T20:00:10Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-09T09:00:10Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-08T23:59:08Z,180,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-08T20:00:09Z,183,race/tour-de-pologne/2021,GC
Tour de Pologne 2021,2021,https://www.nicerodds.co.uk/tour-de-pologne,Who wins Tour de Pologne (Tour of Poland) 2021?,2021-08-08T17:00:10Z,186,race/tour-de-pologne/2021,GC
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-05-02T09:00:10Z,575,race/tour-de-romandie/2021,5
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-05-01T23:59:09Z,575,race/tour-de-romandie/2021,5
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-05-01T20:00:10Z,575,race/tour-de-romandie/2021,5
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-05-01T09:00:09Z,408,race/tour-de-romandie/2021,4
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-30T23:59:09Z,545,race/tour-de-romandie/2021,4
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-30T20:00:10Z,555,race/tour-de-romandie/2021,4
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-30T09:00:09Z,650,race/tour-de-romandie/2021,3
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-29T23:59:09Z,650,race/tour-de-romandie/2021,3
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-29T20:00:09Z,516,race/tour-de-romandie/2021,3
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-29T09:00:11Z,670,race/tour-de-romandie/2021,2
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-28T23:59:09Z,670,race/tour-de-romandie/2021,2
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-28T20:00:09Z,670,race/tour-de-romandie/2021,2
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-28T09:00:09Z,700,race/tour-de-romandie/2021,1
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-27T23:59:09Z,700,race/tour-de-romandie/2021,1
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-27T20:00:10Z,700,race/tour-de-romandie/2021,1
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-27T09:00:09Z,640,race/tour-de-romandie/2021,0
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-26T23:59:09Z,640,race/tour-de-romandie/2021,0
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Tour de Romandie 2021 - Overall winner,2021-04-26T20:00:10Z,640,race/tour-de-romandie/2021,0
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Who wins Tour de Romandie 2021?,2021-04-24T23:59:17Z,268,race/tour-de-romandie/2021,GC
Tour de Romandie 2021,2021,https://www.nicerodds.co.uk/tour-de-romandie,Who wins Tour de Romandie 2021?,2021-04-24T20:00:27Z,201,race/tour-de-romandie/2021,GC
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-21T09:00:10Z,420,race/tour-des-alpes-maritimes-et-du-var/2021,3
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-20T23:59:09Z,420,race/tour-des-alpes-maritimes-et-du-var/2021,3
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-20T20:00:10Z,420,race/tour-des-alpes-maritimes-et-du-var/2021,3
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-20T09:00:10Z,508,race/tour-des-alpes-maritimes-et-du-var/2021,2
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-19T23:59:09Z,508,race/tour-des-alpes-maritimes-et-du-var/2021,2
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-19T20:00:10Z,508,race/tour-des-alpes-maritimes-et-du-var/2021,2
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-19T09:00:10Z,540,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-18T23:59:09Z,540,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-18T20:00:09Z,540,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-18T09:00:10Z,512,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-17T23:59:09Z,512,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-17T20:00:10Z,512,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-17T09:00:10Z,375,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-16T23:59:09Z,375,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour des Alpes-Maritimes et du Var 2021,NA,https://www.nicerodds.co.uk/tour-des-alpes,Tour des Alpes 2021 - Overall Winner,2021-02-16T20:00:10Z,375,race/tour-des-alpes-maritimes-et-du-var/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-13T09:00:09Z,376,race/tour-de-suisse/2021,8
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-12T23:59:09Z,376,race/tour-de-suisse/2021,8
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-12T20:00:09Z,376,race/tour-de-suisse/2021,8
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-12T09:00:09Z,132,race/tour-de-suisse/2021,7
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-11T23:59:09Z,220,race/tour-de-suisse/2021,7
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-11T20:00:09Z,196,race/tour-de-suisse/2021,7
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-11T09:00:21Z,376,race/tour-de-suisse/2021,6
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-10T23:59:28Z,360,race/tour-de-suisse/2021,6
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-10T20:00:17Z,360,race/tour-de-suisse/2021,6
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-10T09:00:19Z,376,race/tour-de-suisse/2021,5
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-09T09:00:18Z,645,race/tour-de-suisse/2021,4
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-08T23:59:21Z,645,race/tour-de-suisse/2021,4
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-08T20:00:20Z,645,race/tour-de-suisse/2021,4
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-08T09:00:18Z,472,race/tour-de-suisse/2021,3
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-07T23:59:18Z,468,race/tour-de-suisse/2021,3
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-07T20:00:18Z,392,race/tour-de-suisse/2021,3
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-07T09:00:19Z,476,race/tour-de-suisse/2021,2
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-06T23:59:18Z,476,race/tour-de-suisse/2021,2
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-06T20:00:19Z,468,race/tour-de-suisse/2021,2
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-06T09:00:18Z,315,race/tour-de-suisse/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-05T23:59:18Z,315,race/tour-de-suisse/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-05T20:00:20Z,315,race/tour-de-suisse/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-05T09:01:01Z,300,race/tour-de-suisse/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-04T23:59:58Z,224,race/tour-de-suisse/2021,1
Tour de Suisse 2021,2021,https://www.nicerodds.co.uk/tour-de-suisse,Tour of Switzerland (Tour de Suisse) 2021 - Overall Winner,2021-06-04T20:00:57Z,224,race/tour-de-suisse/2021,1
Tour de Wallonie 2020 Stage 1 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 1 winner,2020-08-16T04:00:37Z,156,race/tour-de-wallonie/2020,1
Tour de Wallonie 2020 Stage 1 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 1 winner,2020-08-15T20:00:28Z,147,race/tour-de-wallonie/2020,1
Tour de Wallonie 2020 Stage 2 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 2 winner,2020-08-17T04:00:12Z,159,race/tour-de-wallonie/2020,2
Tour de Wallonie 2020 Stage 2 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 2 winner,2020-08-16T20:00:16Z,159,race/tour-de-wallonie/2020,2
Tour de Wallonie 2020 Stage 3 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 3 winner,2020-08-18T04:00:12Z,105,race/tour-de-wallonie/2020,3
Tour de Wallonie 2020 Stage 3 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 3 winner,2020-08-17T20:00:14Z,99,race/tour-de-wallonie/2020,3
Tour de Wallonie 2020 Stage 4 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 4 winner,2020-08-19T10:00:15Z,162,race/tour-de-wallonie/2020,4
Tour de Wallonie 2020 Stage 4 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 4 winner,2020-08-19T04:00:14Z,159,race/tour-de-wallonie/2020,4
Tour de Wallonie 2020 Stage 4 Winner,2020,https://www.nicerodds.co.uk/odds-stage,Tour de Wallonie 2020 - stage 4 winner,2020-08-18T20:00:17Z,159,race/tour-de-wallonie/2020,4
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-19T10:00:24Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-19T04:00:21Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-18T20:00:22Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-18T04:00:19Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-17T20:00:23Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-17T04:00:20Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-16T20:00:23Z,90,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-16T04:00:29Z,117,race/tour-de-wallonie/2020,GC
Tour de Wallonie 2020 Winner,2020,https://www.nicerodds.co.uk/tour-de-wallonie,Who wins Tour de Wallonie 2020?,2020-08-15T20:00:24Z,117,race/tour-de-wallonie/2020,GC
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-13T09:00:14Z,174,race/tour-of-belgium/2021,5
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-12T23:59:14Z,174,race/tour-of-belgium/2021,5
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-12T20:00:15Z,174,race/tour-of-belgium/2021,5
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-12T09:00:19Z,168,race/tour-of-belgium/2021,4
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-11T23:59:20Z,168,race/tour-of-belgium/2021,4
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-11T09:00:34Z,171,race/tour-of-belgium/2021,3
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-10T23:59:52Z,174,race/tour-of-belgium/2021,3
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-10T20:00:34Z,174,race/tour-of-belgium/2021,3
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-10T09:00:35Z,120,race/tour-of-belgium/2021,2
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-09T17:00:33Z,156,race/tour-of-belgium/2021,1
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-09T09:00:33Z,156,race/tour-of-belgium/2021,1
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-08T23:59:35Z,156,race/tour-of-belgium/2021,1
Tour of Belgium 2021,2021,https://www.nicerodds.co.uk/tour-of-belgium,Tour of Belgium 2021 - Overall Winner,2021-06-08T20:00:34Z,156,race/tour-of-belgium/2021,1
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-12T09:00:09Z,255,race/tour-of-britain/2021,8
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-11T23:59:08Z,255,race/tour-of-britain/2021,8
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-11T20:00:10Z,255,race/tour-of-britain/2021,8
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-11T09:00:10Z,237,race/tour-of-britain/2021,7
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-10T23:59:09Z,237,race/tour-of-britain/2021,7
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-10T20:00:09Z,234,race/tour-of-britain/2021,7
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-10T09:00:10Z,240,race/tour-of-britain/2021,6
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-09T23:59:08Z,240,race/tour-of-britain/2021,6
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-09T20:00:10Z,237,race/tour-of-britain/2021,6
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-09T09:00:12Z,231,race/tour-of-britain/2021,5
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-08T23:59:35Z,231,race/tour-of-britain/2021,5
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-08T20:00:40Z,231,race/tour-of-britain/2021,5
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-08T09:00:49Z,276,race/tour-of-britain/2021,4
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-07T23:59:44Z,276,race/tour-of-britain/2021,4
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-07T20:00:46Z,276,race/tour-of-britain/2021,4
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-06T09:00:47Z,328,race/tour-of-britain/2021,2
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-05T23:59:43Z,328,race/tour-of-britain/2021,2
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-05T20:00:46Z,219,race/tour-of-britain/2021,2
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-05T09:00:49Z,320,race/tour-of-britain/2021,1
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-04T23:59:49Z,312,race/tour-of-britain/2021,1
Tour of Britain 2021,2021,https://www.nicerodds.co.uk/tour-of-britain,Who wins Tour of Britain 2021?,2021-09-04T20:00:50Z,222,race/tour-of-britain/2021,1
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-14T09:00:13Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-13T23:59:14Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-13T20:00:12Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-13T09:00:16Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-12T23:59:13Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-12T20:00:12Z,195,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-12T09:00:16Z,204,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-11T23:59:12Z,204,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-11T20:00:14Z,204,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-11T09:00:15Z,216,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-10T23:59:14Z,216,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-10T20:00:14Z,216,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-10T09:00:14Z,228,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-09T23:59:15Z,228,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-09T20:00:14Z,228,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-09T09:00:15Z,228,race/tour-of-denmark/2021,GC
Tour of Denmark 2021,2021,https://www.nicerodds.co.uk/tour-of-denmark,Who wins Tour of Denmark (Danmark Rundt) 2021?,2021-08-08T23:59:13Z,228,race/tour-of-denmark/2021,GC
